id,team_id,team_name,team_logo,region_name,rating,map_num,map_win_loss,map_win_rate,game_played,win_rate,avg_round,kd_rate,kd,kd_diff,avg_kill,avg_death,avg_assist,total_kill,total_death,total_assist,total_round,first_five_win_num,first_five_win_rate,first_ten_win_num,first_ten_win_rate,ct_win_round,ct_win_rate,t_win_round,t_win_rate,ct_first_win_round,ct_first_win_rate,t_first_win_round,t_first_win_rate,first_kill,first_kill_rate,first_death_num,first_death_rate,global_rank,valve_rank,valve_point,point,score,global_bonus,rank,rank_change,rank_diff,csv_index,crawl_time
,hltv_team_13184,WildLotus,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,92,48/44,52.2%,38,55.3%,21.8,0.98,-122,,73.0,74.3,26.2,6715,6837,2411,2008,41,44.6%,47,51.1%,500,49.5%,499,50.1%,50,54.3%,43,46.7%,638,71.4%,290,30.7%,,,,,,,,,-,758,1777963826
,hltv_team_13191,Garden Garage,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,21,11/10,52.4%,10,50.0%,23.0,0.98,-30,,76.1,77.5,29.0,1598,1628,609,482,13,61.9%,11,52.4%,133,52.0%,108,47.8%,10,47.6%,10,47.6%,161,67.4%,72,30.3%,142,,,,,,,,-,759,1777963826
,csgo_tm_11263,Only one word,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cv4igqcconkqmjpn8i80.png,,1.04,49,21/28,42.9%,32,43.8%,20.9,0.98,-80,,69.6,71.2,24.8,3411,3491,1214,1026,20,40.8%,19,38.8%,257,50.7%,244,47.0%,23,46.9%,28,57.1%,296,69.3%,140,30.0%,,,,,,,,,-,760,1777963826
,hltv_team_13187,Spray and Slay,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,19,8/11,42.1%,8,37.5%,22.8,0.95,-71,,77.2,80.9,29.5,1466,1537,561,433,10,52.6%,8,42.1%,92,42.0%,113,52.8%,9,47.4%,12,63.2%,127,68.3%,56,27.7%,,,,,,,,,+210,761,1777963826
,hltv_team_13201,F5,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,64,27/37,42.2%,28,42.9%,21.0,0.92,-370,,69.5,75.3,24.0,4447,4817,1533,1346,25,39.1%,27,42.2%,324,46.8%,311,47.6%,32,50.0%,26,40.6%,347,68.8%,151,28.7%,142,,,,,,,,-,762,1777963826
,hltv_team_13203,ex-Heimo,,,1.04,9,4/5,44.4%,4,50.0%,22.8,0.97,-24,,77.3,80.0,27.2,696,720,245,205,5,55.6%,5,55.6%,43,44.3%,59,54.6%,6,66.7%,6,66.7%,68,66.7%,38,36.9%,186,,,,,,,,-,763,1777963826
,hltv_team_13214,SPARTA,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d0qh4n4conkt3leged0g.png,,1.04,351,162/189,46.2%,148,47.3%,21.9,0.97,-830,,73.8,76.2,23.6,25905,26735,8293,7697,169,48.1%,160,45.6%,1963,51.8%,1723,45.0%,169,48.1%,159,45.3%,2390,69.6%,1012,28.1%,108,,,,,,,,-3,764,1777963826
,hltv_team_13132,Hooligangsters,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,8,4/4,50.0%,3,33.3%,20.1,0.96,-20,,67.5,70.0,23.9,540,560,191,161,4,50.0%,3,37.5%,32,40.5%,45,54.9%,6,75.0%,4,50.0%,36,67.9%,20,30.8%,,,,,,,,,-,765,1777963826
,hltv_team_13243,Exusiai,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d0075ssconkt3lege59g.png,,1.04,8,5/3,62.5%,6,50.0%,19.6,1.05,+26,,68.3,65.0,23.1,546,520,185,157,4,50.0%,5,62.5%,37,52.9%,46,52.9%,5,62.5%,7,87.5%,7,77.8%,7,53.8%,,,,,,,,,+129,766,1777963826
,csgo_tm_8589,5balls,https://oss.5eplay.com/sport/csgo/team/hz/cec3sjf4nfq43340ve9g.png,,1.04,3,1/2,33.3%,1,0.0%,20.7,1.02,+4,,68.3,67.0,18.7,205,201,56,62,1,33.3%,2,66.7%,11,36.7%,20,62.5%,1,33.3%,2,66.7%,19,67.9%,12,35.3%,,,,,,,,,-,767,1777963826
,hltv_team_13252, Skinvault,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d0b30ncconkt3lege7jg.png,,1.04,12,4/8,33.3%,5,20.0%,21.8,0.95,-46,,73.4,77.3,26.1,881,927,313,261,3,25.0%,4,33.3%,74,58.7%,48,35.6%,8,66.7%,5,41.7%,91,70.0%,33,25.8%,193,,,,,,,,-,768,1777963826
,csgo_tm_10525,100pinggods,https://oss.5eplay.com/sport/csgo/team/hz/cec3uon4nfq43340vpsg.png,,1.04,3,2/1,66.7%,1,100.0%,21.0,1.00,-1,,70.0,70.3,22.3,210,211,67,63,3,100.0%,2,66.7%,16,48.5%,18,60.0%,3,100.0%,1,33.3%,0,0.0%,0,0.0%,,,,,,,,,-,769,1777963826
,hltv_team_13283,28AvgAge,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d13v9ucconkt3legekb0.png,,1.04,6,4/2,66.7%,3,66.7%,24.0,0.96,-20,,81.7,85.0,33.0,490,510,198,144,2,33.3%,4,66.7%,35,49.3%,40,54.8%,3,50.0%,3,50.0%,44,77.2%,34,40.0%,,,,,,,,,-,770,1777963826
,csgo_tm_6033,Keyd,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d1eal1kconkt3legeov0.png,,1.04,250,122/128,48.8%,108,47.2%,21.1,0.97,-504,,69.4,71.4,24.5,17343,17847,6114,5275,124,49.6%,114,45.6%,1291,50.5%,1240,47.6%,120,48.0%,114,45.6%,1579,70.1%,684,30.0%,123,,,,,"$106,113",,,-16,771,1777963826
,hltv_team_13303,NXT,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d191c1kconkt3legel3g.png,,1.04,24,13/11,54.2%,11,54.5%,20.2,0.96,-65,,68.0,70.8,23.8,1633,1698,572,484,12,50.0%,13,54.2%,119,51.5%,124,49.0%,11,45.8%,11,45.8%,158,72.5%,70,28.3%,87,,,,,,,,-,772,1777963826
,csgo_tm_9621,Aab,https://oss.5eplay.com/sport/csgo/team/hz/cec3tof4nfq43340vki0.png,,1.04,298,140/158,47.0%,138,47.8%,21.4,0.97,-674,,71.2,73.4,25.9,21206,21880,7704,6391,155,52.0%,139,46.6%,1624,52.6%,1395,45.1%,154,51.7%,133,44.6%,1909,70.1%,845,28.8%,62,,,,,,,,+1,773,1777963826
,hltv_team_13323,LoveSet,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,3,1/2,33.3%,1,0.0%,27.3,0.95,-16,,94.3,99.7,32.3,283,299,97,82,1,33.3%,1,33.3%,19,47.5%,21,50.0%,2,66.7%,1,33.3%,25,65.8%,15,34.9%,,,,,,,,,-,774,1777963826
,hltv_team_13334,drosselfamily,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d1tr6vsconkt3legesjg.png,,1.04,2,0/2,0.0%,1,0.0%,20.0,0.88,-19,,69.5,79.0,25.0,139,158,50,40,0,0.0%,0,0.0%,7,30.4%,7,41.2%,0,0.0%,1,50.0%,14,60.9%,0,0.0%,,,,,,,,,+7,775,1777963826
,csgo_tm_11175,Khan,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d2gk2gkconkt3legf0v0.png,,1.04,65,29/36,44.6%,27,44.4%,20.5,0.96,-186,,67.8,70.6,22.2,4406,4592,1443,1333,29,44.6%,28,43.1%,332,50.4%,315,46.7%,23,35.4%,34,52.3%,459,71.4%,181,26.3%,,,,,,,,,-,776,1777963826
,hltv_team_13392,DONT WORRY,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,3,1/2,33.3%,1,0.0%,19.0,1.01,+2,,67.0,66.3,27.3,201,199,82,57,2,66.7%,2,66.7%,21,58.3%,10,47.6%,2,66.7%,3,100.0%,22,78.6%,8,28.6%,,,,,,,,,-,777,1777963826
,hltv_team_13413,Vasco,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d3rf8gsconkqbk3bnu6g.png,,1.04,109,50/59,45.9%,47,48.9%,21.8,1.00,-21,,70.9,71.1,25.1,7730,7751,2741,2376,51,46.8%,45,41.3%,600,50.4%,550,46.6%,50,45.9%,60,55.0%,781,68.9%,307,28.9%,149,,,,,,,,-,778,1777963826
,hltv_team_13419,Venom,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d30ebvcconkqbk3bnndg.png,,1.04,113,53/60,46.9%,45,44.4%,21.3,0.96,-374,,70.5,73.8,23.7,7965,8339,2673,2412,51,45.1%,47,41.6%,633,53.7%,545,44.3%,48,42.5%,52,46.0%,794,71.0%,336,28.1%,,,,,,,,,-,779,1777963826
,hltv_team_13449,Y5,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d3cuk2sconkqbk3bnr7g.png,,1.04,29,13/16,44.8%,11,45.5%,21.1,0.94,-140,,70.2,75.1,23.8,2037,2177,690,613,15,51.7%,12,41.4%,156,50.2%,143,47.4%,16,55.2%,13,44.8%,132,71.0%,62,28.3%,,,,,,,,,-,780,1777963826
,csgo_tm_10901,Overknight,https://oss.5eplay.com/sport/csgo/team/10901.png,,1.04,45,19/26,42.2%,21,38.1%,19.7,0.94,-189,,67.0,71.2,22.9,3016,3205,1030,885,15,33.3%,19,42.2%,213,47.1%,205,47.3%,19,42.2%,25,55.6%,283,68.2%,137,28.8%,266,,,,,,,,-,781,1777963826
,hltv_team_13523,DRGN,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,19,8/11,42.1%,7,28.6%,21.7,0.93,-95,,71.2,76.2,25.3,1352,1447,480,412,6,31.6%,8,42.1%,89,45.6%,107,49.3%,5,26.3%,10,52.6%,120,69.4%,50,28.9%,,,,,,,,,-,782,1777963826
,hltv_team_13534,Memeories,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,21,8/13,38.1%,9,33.3%,22.4,0.95,-86,,75.9,80.0,24.7,1594,1680,518,470,11,52.4%,10,47.6%,104,45.4%,110,45.6%,13,61.9%,10,47.6%,137,65.6%,41,24.4%,,,,,,,,,-,783,1777963826
,hltv_team_13116,UR,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d717ck4conkpudhr3pr0.png,,1.04,99,48/51,48.5%,51,47.1%,20.8,1.00,-32,,70.2,70.5,24.2,6950,6982,2396,2064,51,51.5%,53,53.5%,498,49.4%,513,48.6%,46,46.5%,38,38.4%,473,68.6%,219,29.1%,151,,,,,,,,-2,784,1777963826
,hltv_team_13574,33,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,10,4/6,40.0%,5,40.0%,22.5,0.92,-66,,74.0,80.6,22.9,740,806,229,225,5,50.0%,4,40.0%,51,45.1%,55,49.1%,5,50.0%,4,40.0%,80,66.1%,23,22.3%,,,,,,,,,-,785,1777963826
,hltv_team_13598,ex-Nemesis Impact,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,7,2/5,28.6%,3,33.3%,20.6,0.93,-38,,67.3,72.7,24.6,471,509,172,144,4,57.1%,3,42.9%,26,40.6%,41,51.3%,3,42.9%,3,42.9%,44,58.7%,18,26.5%,,,,,,,,,-,786,1777963826
,hltv_team_13522,EGG,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d45fn94conkqbk3bnvhg.png,,1.04,19,10/9,52.6%,8,50.0%,21.5,1.01,+17,,73.8,72.9,20.7,1403,1386,393,409,9,47.4%,7,36.8%,97,50.0%,105,48.8%,11,57.9%,7,36.8%,59,61.5%,36,35.6%,,,,,,,,,-,787,1777963826
,hltv_team_13053,Just Swing,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6qsrecconkpudhr3on0.png,,1.04,177,75/102,42.4%,98,40.8%,21.6,0.97,-417,,71.5,73.8,25.8,12650,13067,4559,3816,80,45.2%,77,43.5%,882,46.9%,945,48.8%,78,44.1%,90,50.8%,903,65.5%,409,29.0%,176,,,,,,,,-88,788,1777963826
,hltv_team_13593,Winners,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d5a7mfsconkpudhr3fsg.png,,1.04,16,5/11,31.3%,7,28.6%,21.2,0.94,-76,,71.9,76.7,24.6,1151,1227,393,339,10,62.5%,7,43.8%,82,52.9%,72,39.1%,9,56.3%,8,50.0%,95,66.9%,38,25.3%,,,,,,,,,-,789,1777963826
,hltv_team_13617,ex-RUBY,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,194,111/83,57.2%,77,59.7%,21.9,1.04,+531,,75.4,72.6,25.1,14625,14094,4876,4253,104,53.6%,102,52.6%,1126,54.2%,1005,49.3%,92,47.4%,88,45.4%,1297,72.1%,526,30.9%,102,,,,,,,,-,790,1777963826
,hltv_team_13714,Donstu,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d7lcd8sconkpudhr4cvg.png,,1.04,48,24/24,50.0%,21,47.6%,21.7,0.97,-108,,71.6,73.9,24.8,3439,3547,1189,1042,28,58.3%,27,56.3%,223,53.0%,183,46.7%,26,54.2%,25,52.1%,250,69.4%,111,31.6%,158,,,,,,,,-,791,1777963826
,hltv_team_13775,playersclub,https://oss.5eplay.com/sport/csgo/team/null.png,,1.04,21,9/12,42.9%,8,50.0%,19.9,0.94,-83,,65.5,69.4,21.2,1375,1458,446,418,11,52.4%,9,42.9%,110,49.8%,90,45.7%,10,47.6%,8,38.1%,110,66.7%,55,28.1%,,,,,,,,,-,792,1777963826
,hltv_team_12065,Flamengo,https://oss.5eplay.com/sport/csgo/team/12065.png,,1.03,305,157/148,51.5%,153,51.6%,22.6,0.98,-386,,74.4,75.7,24.1,22703,23089,7346,6904,159,52.1%,158,51.8%,1787,51.9%,1686,48.7%,152,49.8%,156,51.1%,2042,71.0%,858,30.3%,,,,,,"$11,246",,,+8,793,1777963826
,csgo_tm_11301,Genk,https://oss.5eplay.com/sport/csgo/team/cein3l74nfq4334154s0.png,,1.03,14,6/8,42.9%,6,33.3%,26.9,1.00,-5,,88.0,88.4,23.9,1232,1237,335,376,6,42.9%,9,64.3%,97,51.9%,89,47.1%,5,35.7%,7,50.0%,137,74.1%,53,27.2%,,,,,,,,,-,794,1777963826
,csgo_tm_10954,Astralis.T,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ch9o9vn4nfqe2nie4ss0.png,,1.03,442,219/223,49.5%,186,50.0%,24.2,0.97,-925,,79.6,81.7,24.0,35204,36129,10612,10684,236,53.4%,209,47.3%,2608,48.9%,2779,51.9%,211,47.7%,229,51.8%,3343,70.4%,1462,30.6%,126,,,,,"$156,919",,,-,795,1777963826
,csgo_tm_10943,777,https://oss.5eplay.com/sport/csgo/team/hz/cec3v7f4nfq43340vseg.png,,1.03,118,51/67,43.2%,53,39.6%,21.9,0.95,-440,,72.7,76.4,21.4,8578,9018,2520,2590,56,47.5%,54,45.8%,615,47.2%,611,47.4%,59,50.0%,59,50.0%,822,68.6%,322,27.4%,,,,,,"$73,664",,,+190,796,1777963826
,csgo_tm_7379,FTW,https://oss.5eplay.com/sport/csgo/team/hz/cec3r374nfq43340v640.png,,1.03,173,75/98,43.4%,82,41.5%,24.8,0.97,-468,,80.5,83.2,24.7,13930,14398,4265,4292,84,48.6%,87,50.3%,1016,48.2%,1066,48.8%,85,49.1%,83,48.0%,1011,69.7%,362,26.5%,,,,,,"$91,283",,,-,797,1777963826
,csgo_tm_4602,Tricked,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cuvau1kconkqmjpn8e90.png,,1.03,391,181/210,46.3%,179,45.8%,23.1,0.95,-1514,,74.7,78.5,23.6,29192,30706,9228,9045,191,48.8%,175,44.8%,2260,50.6%,2130,46.7%,198,50.6%,184,47.1%,2936,70.7%,1235,28.0%,44,,,,,,,,+2,798,1777963826
,csgo_tm_11737,EYE,https://oss.5eplay.com/sport/csgo/team/merge_ceihebn4nfq4334151j0.png,,1.03,1009,490/519,48.6%,440,50.5%,23.2,0.96,-2825,,76.2,79.0,24.9,76894,79719,25096,23454,492,48.8%,497,49.3%,5917,50.5%,5685,48.6%,502,49.8%,504,50.0%,7220,71.4%,2950,28.3%,28,,,,,"$173,499",,,+16,799,1777963826
,csgo_tm_4674,LDLC,https://oss.5eplay.com/sport/csgo/team/merge_ceihihv4nfq4334151og.png,,1.03,75,39/36,52.0%,33,51.5%,27.7,0.97,-217,,91.4,94.3,21.4,6854,7071,1608,2076,36,48.0%,38,50.7%,507,48.4%,520,50.5%,34,45.3%,43,57.3%,722,69.5%,313,29.1%,,,,,,"$583,657",,,-,800,1777963826
,csgo_tm_7718,MRS,https://oss.5eplay.com/sport/csgo/team/hz/cec3rh74nfq43340v8gg.png,,1.03,180,80/100,44.4%,83,43.4%,25.5,0.97,-406,,82.1,84.3,22.9,14776,15182,4123,4581,85,47.2%,78,43.3%,1089,48.2%,1128,48.6%,89,49.4%,83,46.1%,1102,69.4%,405,25.4%,,,,,,"$590,291",,,-,801,1777963826
,csgo_tm_11790,Ence.A,https://oss.5eplay.com/cloudx/p/sport/csgo/team/confnukconklgsjvhcug.png,,1.03,648,285/363,44.0%,269,41.3%,23.2,0.97,-1374,,76.6,78.8,24.1,49659,51033,15619,15023,280,43.2%,280,43.2%,3605,49.2%,3543,46.8%,295,45.5%,320,49.4%,4431,69.5%,1763,27.1%,,,,,,"$57,689",,,+2,802,1777963826
,hltv_team_12040,TropiCaos,https://oss.5eplay.com/sport/csgo/team/merge_ceimkmv4nfq433415400.png,,1.03,66,29/37,43.9%,32,40.6%,25.9,0.97,-185,,82.5,85.3,20.7,5442,5627,1364,1709,29,43.9%,30,45.5%,407,47.9%,409,47.6%,27,40.9%,28,42.4%,542,66.4%,248,30.7%,,,,,,,,,-,803,1777963826
,csgo_tm_11060,ED,https://oss.5eplay.com/sport/csgo/team/hz/cec3vbv4nfq43340vta0.png,,1.03,41,20/21,48.8%,17,52.9%,26.7,0.97,-94,,87.8,90.1,22.9,3599,3693,939,1096,21,51.2%,20,48.8%,288,52.7%,255,46.4%,22,53.7%,18,43.9%,375,74.4%,135,26.5%,,,,,,"$24,008",,,-,804,1777963826
,hltv_team_12067,Velež Mostar,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,4,2/2,50.0%,2,50.0%,23.5,0.94,-22,,81.0,86.5,24.8,324,346,99,94,3,75.0%,3,75.0%,29,65.9%,16,32.0%,3,75.0%,1,25.0%,15,53.6%,4,22.2%,,,,,,,,,-,805,1777963826
,hltv_team_11917,NIP Impact,https://oss.5eplay.com/sport/csgo/team/cetob4pll806civqft8g.png,,1.03,216,104/112,48.1%,100,49.0%,21.5,0.94,-908,,71.3,75.5,24.4,15398,16306,5266,4641,101,46.8%,95,44.0%,1070,46.8%,1169,49.7%,99,45.8%,108,50.0%,1422,71.3%,573,26.4%,,,,,,,,,+5,806,1777963826
,csgo_tm_11134,Cepter,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ch9qicv4nfqe2nie4tp0.png,,1.03,39,16/23,41.0%,16,37.5%,24.5,0.98,-50,,81.3,82.5,21.4,3169,3219,836,957,15,38.5%,15,38.5%,257,50.8%,204,45.2%,18,46.2%,18,46.2%,230,68.2%,84,24.3%,,,,,,,,,-,807,1777963826
,csgo_tm_11797,Hard,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cpsihgcconklgsjviorg.png,,1.03,10,5/5,50.0%,7,57.1%,27.7,1.01,+14,,96.8,95.4,10.0,968,954,100,277,6,60.0%,6,60.0%,79,59.0%,67,46.9%,7,70.0%,5,50.0%,44,71.0%,19,31.7%,,,,,,,,,-,808,1777963826
,hltv_team_12167,TOP5,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,8,5/3,62.5%,3,66.7%,26.9,0.98,-17,,90.1,92.3,20.6,721,738,165,215,5,62.5%,4,50.0%,57,50.0%,53,52.5%,2,25.0%,4,50.0%,74,69.8%,35,32.1%,,,,,,,,,-,809,1777963826
,csgo_tm_7914,En av de lette,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,17,8/9,47.1%,7,42.9%,27.1,0.95,-80,,89.0,93.7,22.2,1513,1593,378,460,7,41.2%,10,58.8%,105,47.3%,114,47.9%,7,41.2%,9,52.9%,64,64.6%,26,26.8%,,,,,,,,,-,810,1777963826
,csgo_tm_11712,Sashi,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ciqvmf4conkqks63ac9g.png,,1.03,839,423/416,50.4%,370,50.5%,22.0,0.98,-1324,,72.9,74.5,23.4,61192,62516,19636,18462,410,48.9%,430,51.3%,4572,50.1%,4652,50.5%,409,48.7%,420,50.1%,6059,71.1%,2626,30.3%,39,,,,,,,,+3,811,1777963826
,csgo_tm_12003,EMASTERS,https://oss.5eplay.com/sport/csgo/team/ceim45v4nfq4334152ug.png,,1.03,7,2/5,28.6%,3,33.3%,27.3,0.97,-19,,91.1,93.9,18.4,638,657,129,191,2,28.6%,2,28.6%,37,41.6%,55,53.9%,4,57.1%,3,42.9%,22,71.0%,12,40.0%,,,,,,,,,-,812,1777963826
,hltv_team_12169,MCE,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,3,1/2,33.3%,1,0.0%,29.0,0.99,-2,,99.0,99.7,21.7,297,299,65,87,0,0.0%,2,66.7%,22,51.2%,20,45.5%,2,66.7%,2,66.7%,30,78.9%,9,23.7%,,,,,,,,,-,813,1777963826
,hltv_team_12178,Aces,https://oss.5eplay.com/sport/csgo/team/cgchmspll806h1bg2lug.png,,1.03,11,5/6,45.5%,5,40.0%,26.0,0.98,-16,,87.4,88.8,23.4,961,977,257,286,5,45.5%,6,54.5%,66,48.2%,77,51.7%,4,36.4%,5,45.5%,89,72.4%,43,29.7%,,,,,,,,,-,814,1777963826
,hltv_team_12203,sunday school,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,97,44/53,45.4%,48,50.0%,23.8,0.98,-194,,79.5,81.5,22.4,7714,7908,2168,2307,48,49.5%,46,47.4%,556,47.4%,577,50.8%,47,48.5%,51,52.6%,450,70.0%,205,29.6%,,,,,,,,,-,815,1777963826
,csgo_tm_10823,Infinite,https://oss.5eplay.com/sport/csgo/team/hz/cec3v374nfq43340vrlg.png,,1.03,96,44/52,45.8%,52,42.3%,21.0,0.95,-351,,69.5,73.1,23.2,6670,7021,2224,2017,41,42.7%,43,44.8%,515,51.4%,463,45.6%,42,43.8%,46,47.9%,582,69.7%,291,29.3%,65,,,,,,,,-,816,1777963826
,hltv_team_12277,Rocket,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cn6nf0cconkqks63dv90.png,,1.03,87,43/44,49.4%,46,52.2%,22.2,0.97,-205,,74.1,76.4,22.3,6445,6650,1936,1930,41,47.1%,42,48.3%,470,48.0%,463,48.7%,35,40.2%,46,52.9%,370,70.7%,153,28.3%,,,,,,,,,-,817,1777963826
,hltv_team_12285,knasigT,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,47,19/28,40.4%,21,42.9%,27.5,0.97,-113,,92.1,94.5,24.3,4329,4442,1140,1294,19,40.4%,20,42.6%,325,48.9%,299,47.5%,17,36.2%,21,44.7%,133,64.3%,67,30.7%,,,,,,,,,-,818,1777963826
,hltv_team_12288,KR,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,6,3/3,50.0%,1,0.0%,24.5,0.94,-32,,81.8,87.2,20.0,491,523,120,147,3,50.0%,3,50.0%,28,49.1%,41,45.6%,3,50.0%,3,50.0%,44,69.8%,13,26.0%,,,,,,,,,-,819,1777963826
,hltv_team_12253,ENERGYULTRA,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,33,15/18,45.5%,13,46.2%,21.0,0.95,-116,,70.5,74.0,23.5,2326,2442,775,692,17,51.5%,15,45.5%,185,51.0%,151,45.9%,16,48.5%,18,54.5%,223,74.1%,86,26.5%,,,,,,,,,-3,820,1777963826
,csgo_tm_11601,Strikex,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,7,2/5,28.6%,3,33.3%,25.1,0.95,-30,,82.7,87.0,18.6,579,609,130,176,3,42.9%,3,42.9%,36,39.1%,44,52.4%,4,57.1%,4,57.1%,47,60.3%,19,26.4%,,,,,,,,,-,821,1777963826
,csgo_tm_12041,The Chosen Few,https://oss.5eplay.com/sport/csgo/team/merge_cein7fn4nfq4334155d0.png,,1.03,84,41/43,48.8%,37,51.4%,22.3,0.97,-209,,73.3,75.8,25.4,6156,6365,2130,1870,38,45.2%,42,50.0%,450,47.1%,471,51.5%,41,48.8%,35,41.7%,496,71.3%,217,29.8%,,,,,,,,,-,822,1777963826
,csgo_tm_8120,AVANGAR,https://oss.5eplay.com/sport/csgo/team/hz/cec3s0n4nfq43340vb4g.png,,1.03,23,10/13,43.5%,10,30.0%,23.1,0.98,-44,,77.9,79.8,20.4,1792,1836,469,531,11,47.8%,10,43.5%,123,46.1%,129,48.9%,12,52.2%,11,47.8%,91,65.5%,41,32.3%,,,,,,"$777,101",,,-,823,1777963826
,hltv_team_12329,premdesant,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,14,9/5,64.3%,6,66.7%,24.1,0.97,-34,,80.3,82.7,19.8,1124,1158,277,337,7,50.0%,6,42.9%,79,45.4%,87,53.4%,3,21.4%,6,42.9%,101,69.2%,42,28.6%,,,,,,,,,-,824,1777963826
,hltv_team_12383,ex-iNation,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,22,10/12,45.5%,9,44.4%,25.4,0.98,-29,,81.3,82.6,21.4,1789,1818,470,559,10,45.5%,11,50.0%,139,50.2%,133,47.2%,11,50.0%,12,54.5%,143,70.1%,43,22.4%,,,,,,,,,-,825,1777963826
,csgo_tm_11306,TU,https://oss.5eplay.com/sport/csgo/team/hz/cec3vlf4nfq43340vv0g.png,,1.03,110,50/60,45.5%,46,45.7%,26.9,0.98,-186,,86.1,87.8,22.1,9473,9659,2434,2963,53,48.2%,49,44.5%,731,48.8%,690,47.1%,56,50.9%,45,40.9%,790,67.2%,349,29.5%,,,,,,"$27,183",,,-,826,1777963826
,csgo_tm_10894,Case,https://oss.5eplay.com/cloudx/p/sport/csgo/team/clcf6jcconkqks63cj10.png,,1.03,495,239/256,48.3%,263,45.6%,23.3,0.99,-527,,75.9,77.0,23.3,37570,38097,11528,11523,240,48.5%,239,48.3%,2952,50.7%,2776,48.7%,237,47.9%,240,48.5%,3342,68.4%,1393,29.0%,,,,,,"$58,444",,,-,827,1777963826
,hltv_team_12393,FD10S,https://oss.5eplay.com/sport/csgo/team/null.png,,1.03,75,34/41,45.3%,37,43.2%,25.5,0.98,-140,,83.4,85.2,24.7,6252,6392,1855,1916,46,61.3%,37,49.3%,463,48.4%,488,50.8%,46,61.3%,34,45.3%,304,67.3%,137,28.6%,,,,,,,,,-,828,1777963826
,hltv_team_12097,Eruption,https://oss.5eplay.com/sport/csgo/team/merge_cfc8km9ll806h1bg1680.png,,1.03,221,108/113,48.9%,102,47.1%,22.3,0.97,-472,,74.5,76.6,22.8,16462,16934,5044,4929,119,53.8%,110,49.8%,1250,49.6%,1186,50.5%,126,57.0%,114,51.6%,1138,68.8%,503,30.4%,,,,,,"$71,700",,,+138,829,1777963826
,csgo_tm_6248,Mongolz,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cotdagsconklgsjvhg10.png,,1.03,600,366/234,61.0%,297,63.6%,22.5,1.03,+1092,,73.2,71.4,23.5,43922,42830,14105,13528,322,53.7%,344,57.3%,3518,53.5%,3624,53.0%,319,53.2%,308,51.3%,4146,72.8%,1825,32.6%,8,,,,,"$2,553,411",,,-1,830,1777963826
,csgo_tm_5133,Sweden,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cjm4174conkqks63b18g.png,,1.03,10,6/4,60.0%,5,60.0%,25.0,0.98,-21,,83.0,85.1,23.1,830,851,231,250,6,60.0%,5,50.0%,56,45.2%,71,56.3%,5,50.0%,6,60.0%,44,62.0%,20,26.0%,,,,,,"$139,342",,,-,831,1777963826
